category,company_name,product_name,crawl_date,가격요소주계약기준_계약체결비용지수_계약체결비용지수_남자,가격요소주계약기준_계약체결비용지수_계약체결비용지수_여자,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_최저보증이율,가격요소주계약기준_금리부가방식_및_적용금리_금리연동형_자산연계형_현재공시이율,가격요소주계약기준_금리부가방식_및_적용금리_금리확정형_확정이율,가격요소주계약기준_보장범위지수_보장범위지수_암입원,가격요소주계약기준_보장범위지수_보장범위지수_암진단,가격요소주계약기준_보험가격지수_보험가격지수_남자,가격요소주계약기준_보험가격지수_보험가격지수_여자,가격요소주계약기준_부가보험료지수_부가보험료지수_남자,가격요소주계약기준_부가보험료지수_부가보험료지수_여자,보장내용_및_보험료_구분_구분_구분,보장내용_및_보험료_급부명칭_급부명칭_급부명칭,보장내용_및_보험료_보험료_보험료_가입금액,보장내용_및_보험료_보험료_보험료_남자,보장내용_및_보험료_보험료_보험료_여자,보장내용_및_보험료_지급금액_지급금액_지급금액,보장내용_및_보험료_지급사유_지급사유_지급사유,보험회사명_보험회사명_보험회사명_보험회사명,상품명_상품명_상품명_상품명,상품운용_대표번호_대표번호_대표번호,상품운용_특이사항_특이사항_특이사항,상품운용_판매일자_판매일자_판매일자,상품운용_판매채널_판매채널_판매채널,상품특징_갱신주기_갱신주기_갱신주기,상품특징_유니버셜_유니버셜_유니버셜,상품특징_해약환급금_해약환급금_해약환급금
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,주계약,만기보험금,"1,000만원",60000  원,"60,000  원","""적립계약 계약자적립액 (단, 초과적립액이 발생한 경우 적립계약 계약자적립액에서 초과적립액을 차감한 금액)""",피보험자가 보험기간이 끝날 때까지 살아 있을 경우,NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,주계약,암수술자금,"1,000만원",60000  원,"60,000  원","30만원 (수술 1회당) (다만, 계약일부터1년 미만에 암수술자금 지급사유 발생시 50% 삭감지급)","피보험자가 보험기간 중 ‘기타피부암’, ‘갑상선 암’, ‘제자리암’ 또는 ‘경계성종양’으로 진단이 확정되고 보험기간 중 그 ‘기타피부암’, ‘갑상선암’, ‘제자리암’ 또는 ‘경계성종양’의 직접적인 치료를 목적으로 수술을 받았을 때",NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,특약,"암진단특약(갱,무)_H","1,000만원",4400  원,"5,500  원","1년미만 500만원, 1년이후 1,000만원","피보험자가 보험기간 중 암보장개시일 이후에 ‘일반암’으로 진단확정 되었을 때(다만, 최초 1회한)",NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,특약,"표적항암약물허가치료특약(갱,무)_C","1,000만원",590  원,"1,180  원","1년미만 500만원, 1년이후 1,000만원","피보험자가 이 특약의 보험기간 중 ‘암보장개시일’(단, ‘기타피부암’, ‘갑상선암’ 또는 ‘대장점막내암’의 경우 보장개시일) 이후에 ‘암’, ‘기타피부암’, ‘갑상선암’ 또는 ‘대장점막내암’으로 진단 확정되고 보험기간 중 그 ‘암’, ‘기타피부암’, ‘갑상선암’ 또는 ‘대장점막내암’의 직접적인 치료를 목적으로 ‘표적항암약물허가치료’를 받았을 때 (최초 1회에 한함)",NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,특약,"플러스항암방사선ㆍ약물치료특약(갱,무)_C","1,000만원",1500  원,"3,200  원","1년미만 500만원, 1년이후 1,000만원","""피보험자가 이 특약의 보험기간 중 ‘암보장개시일’ 이후에 ‘암’으로 진단확정 되고 보험기간 중 그 ‘암’의 직접적인 치료를 목적으로 ‘항암방사선치료’ 또는 ‘항암약물치료’를 받았거나, 이 특약의 보험기간 중 ‘대장점막내암’으로 진단이 확정되고 보험기간 중 그 ‘대장점막내암’의 직접적인 치료를 목적으로 ‘항암방사선치료’ 또는 ‘항암약물치료’를 받았을 때(다만, ‘항암방사선치료’ 또는 ‘항암약물치료’ 둘 중 최초 1회에 한하여 지급) ※이외 보장담보는 상품요약서 참조""",NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,369뉴테크NH암보험(무배당)_2404,2025-09-25 17:21:27,-,-,-,-,2.50 %,-,0 %,92.2 %,93.1 %,-,-,특약,"플러스암직접치료통원특약(갱,무)_H","1,000만원",2200  원,"4,800  원","""10만원 (통원 1회당)""","""피보험자가 이 특약의 보험기간 중 ‘암보장개시일’ 이후에 ‘암’으로 진단이 확정되고 보험기간 중 그 ‘암’의 직접적인 치료를 목적으로 ‘상급종합병원’에 통원하였을 때(1일 1회한, 보험연도 기준 연간30회에 한함) ※이외 보장담보는 상품요약서 참조""",NH농협생명,369뉴테크NH암보험(무배당)_2404,1544-4000,"1. 가입나이 : 0세 ~ 70세 2. 가입한도 : 1,000만원 단일 3. 보험기간 : 20년, 100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 및 보험가격지수 예시는 주계약[1형(일반가입형) 6만원형] 가입금액 1,000만원, 40세, 100세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 일반가입형, 40세 기준이며, 암진단특약(갱,무)_H, 플러스암직접치료통원특약(갱,무)_H 담보의 경우 가입금액 1,000만원, 20년만기, 20년납 기준이며, 표적항암약물허가치료특약(갱,무)_C, 플러스항암방사선ㆍ약물치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준입니다.",2024-04-01,대면채널  방카슈랑스,비갱신형,비유니버셜,만기환급
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,93.0 %,103.8 %,-,-,주계약,암진단 보험금(1),"3,000만원",89100  원,"54,600  원","3,000만원 (1년미만 50% 지급)","피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’ (다만, 최초1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 100세 만기 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 2종(비갱신형), 2형(일반가입형), 100세 만기, 월납, 20년납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,93.0 %,103.8 %,-,-,주계약,암진단 보험금(2),"3,000만원",89100  원,"54,600  원","2,100만원 (1년미만 50% 지급)","피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’ 또는 ‘일반암‘ (다만, 최초1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 100세 만기 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 2종(비갱신형), 2형(일반가입형), 100세 만기, 월납, 20년납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,93.0 %,103.8 %,-,-,주계약,암진단 보험금(3),"3,000만원",89100  원,"54,600  원",900만원 (1년미만 50% 지급),"피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’, ‘일반암’ 또는 ？유방암 또는 남녀생식기관련암？ (다만, 최초 1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 100세 만기 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 2종(비갱신형), 2형(일반가입형), 100세 만기, 월납, 20년납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,93.0 %,103.8 %,-,-,주계약,소액암 진단보험금,"3,000만원",89100  원,"54,600  원",600만원 (1년미만 50% 지급),"피보험자가 보험기간 중 기타피부암, 중증 이외의 갑상선암, 대장점막내암, 제자리암 또는 경계성종양으로 진단확정 되었을 때 (다만, 각각 최초 1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(비갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 100세 만기 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 2종(비갱신형), 2형(일반가입형), 100세 만기, 월납, 20년납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,122.8 %,135.9 %,-,-,주계약,암진단 보험금(1),"3,000만원",21000  원,"17,700  원","3,000만원 (1년미만 50% 지급)","피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’ (다만, 최초1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 20년만기, 갱신시 최대 100세까지 갱신가능 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 1종(갱신형), 2형(일반가입형), 20년만기, 월납, 전기납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,122.8 %,135.9 %,-,-,주계약,암진단 보험금(2),"3,000만원",21000  원,"17,700  원","2,100만원 (1년미만 50% 지급)","피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’ 또는 ‘일반암‘ (다만, 최초1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 20년만기, 갱신시 최대 100세까지 갱신가능 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 1종(갱신형), 2형(일반가입형), 20년만기, 월납, 전기납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,122.8 %,135.9 %,-,-,주계약,암진단 보험금(3),"3,000만원",21000  원,"17,700  원",900만원 (1년미만 50% 지급),"피보험자가 보험기간 중 암보장개시일 이후에 ‘암’으로 진단확정 되었을때 ‘9대고액암’, ‘일반암’ 또는 ？유방암 또는 남녀생식기관련암？ (다만, 최초 1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 20년만기, 갱신시 최대 100세까지 갱신가능 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 1종(갱신형), 2형(일반가입형), 20년만기, 월납, 전기납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,갱신형,비유니버셜,순수보장
암보험,NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,135 %,122.8 %,135.9 %,-,-,주계약,소액암 진단보험금,"3,000만원",21000  원,"17,700  원",600만원 (1년미만 50% 지급),"""피보험자가 보험기간 중 기타피부암, 중증 이외의 갑상선암, 대장점막내암, 제자리암 또는 경계성종양으로 진단확정 되었을 때 (다만, 각각 최초 1회에 한하여 지급)",NH농협생명,"NHe편한암보험(갱신형,비갱신형,무배당)_(갱신형, 일반가입형)",1544-4000,"1. 가입나이 : 20세 ~ 60세 2. 가입한도 : 최저 1,000만원 ~ 4,000만원, 1,000만원단위 3. 보험기간 : 20년만기, 갱신시 최대 100세까지 갱신가능 4. 판매채널 : CM 5. 위 보험료 및 보험가격지수 예시는 40세, 1종(갱신형), 2형(일반가입형), 20년만기, 월납, 전기납, 가입금액 3,000만원, 최초계약기준입니다. 6. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 유방암 또는 남녀생식기관련암진단보험금 300만원, 소액암진단보험금 200만원(대장점막내암 포함), 고액암진단보험금 2,000만원 기준으로 산출되었습니다.",2025-01-01,CM,갱신형,비유니버셜,순수보장
암보험,NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,95.2 %,120.8 %,119.8 %,-,-,주계약,일반암 진단 보험금(1),"3,000만원",53700  원,"42,600  원","3,000만원 (다만, 최초계약의 계약일부터 ‘1년이 지난 계약해당일 전일’ 이전에 ‘일반암’으로 진단확정시 해당 보험금의 50%지급)",피보험자가 보험기간 중 암보장개시일 이후에 ‘일반암’으로 진단확정 되었을 때 (최초 1회 진단확정 한함),NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",1544-4000,"1. 가입나이 : 15세 ~ 75세 2. 가입한도 : 최저 500만원 ~ 3,000만원, 500만원단위 3. 보험기간 : 80/100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 예시는 주계약[2종(비갱신형) 2형(일반가입형) 순수보장형] 가입금액 3,000만원, 40세, 80세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 40세 기준이며, 항암방사선ㆍ약물치료특약(갱,무)_C, 표적항암약물허가치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준이며 암직접치료입원특약Ⅱ(갱,무)_C 담보의 경우 가입금액 500만원, 10년만기, 10년납 기준이며, 소액암진단특약Ⅱ(무)_C(의무부가) 담보의 경우 가입금액 1.000만원, 80세만기, 20년납 기준입니다. 7. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 전립선암진단보험금 600만원, 소액암진단보험금 200만원(대장점막내암 포함) 기준으로 산출되었습니다. 8. 위 보험가격지수 예시는 주계약 보험가입금액 3,000만원, 40세, 80세만기, 월납, 20년납, 최초계약 기준입니다.",2024-05-02,대면채널  방카슈랑스,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,95.2 %,120.8 %,119.8 %,-,-,주계약,일반암 진단 보험금(2),"3,000만원",53700  원,"42,600  원",‘일반암’ 진단 당시 이미 납입한 주계약 보험료,피보험자가 보험기간 중 암보장개시일 이후에 ‘일반암’으로 진단확정 되었을 때 (최초 1회 진단확정 한함),NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",1544-4000,"1. 가입나이 : 15세 ~ 75세 2. 가입한도 : 최저 500만원 ~ 3,000만원, 500만원단위 3. 보험기간 : 80/100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 예시는 주계약[2종(비갱신형) 2형(일반가입형) 순수보장형] 가입금액 3,000만원, 40세, 80세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 40세 기준이며, 항암방사선ㆍ약물치료특약(갱,무)_C, 표적항암약물허가치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준이며 암직접치료입원특약Ⅱ(갱,무)_C 담보의 경우 가입금액 500만원, 10년만기, 10년납 기준이며, 소액암진단특약Ⅱ(무)_C(의무부가) 담보의 경우 가입금액 1.000만원, 80세만기, 20년납 기준입니다. 7. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 전립선암진단보험금 600만원, 소액암진단보험금 200만원(대장점막내암 포함) 기준으로 산출되었습니다. 8. 위 보험가격지수 예시는 주계약 보험가입금액 3,000만원, 40세, 80세만기, 월납, 20년납, 최초계약 기준입니다.",2024-05-02,대면채널  방카슈랑스,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,95.2 %,120.8 %,119.8 %,-,-,특약,소액암진단특약Ⅱ(무배당)_C,"1,000만원",2300  원,"1,600  원","600만원 (다만, 최초계약의 계약일부터 ‘1년이 지난 계약 해당일 전일’ 이전에 지급사유 발생시 해당보험금의 50% 지급)","피보험자가 이 특약의 보험기간 중 ‘암보장개시일’ 이후에 ‘전립선암’으로 진단확정 되었을 때 (다만, 최초 1회에 한하며, 피보험자가 남성인 경우에 한함) ※이외 보장담보는 상품요약서 참조",NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",1544-4000,"1. 가입나이 : 15세 ~ 75세 2. 가입한도 : 최저 500만원 ~ 3,000만원, 500만원단위 3. 보험기간 : 80/100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 예시는 주계약[2종(비갱신형) 2형(일반가입형) 순수보장형] 가입금액 3,000만원, 40세, 80세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 40세 기준이며, 항암방사선ㆍ약물치료특약(갱,무)_C, 표적항암약물허가치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준이며 암직접치료입원특약Ⅱ(갱,무)_C 담보의 경우 가입금액 500만원, 10년만기, 10년납 기준이며, 소액암진단특약Ⅱ(무)_C(의무부가) 담보의 경우 가입금액 1.000만원, 80세만기, 20년납 기준입니다. 7. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 전립선암진단보험금 600만원, 소액암진단보험금 200만원(대장점막내암 포함) 기준으로 산출되었습니다. 8. 위 보험가격지수 예시는 주계약 보험가입금액 3,000만원, 40세, 80세만기, 월납, 20년납, 최초계약 기준입니다.",2024-05-02,대면채널  방카슈랑스,비갱신형,비유니버셜,순수보장
암보험,NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",2025-09-25 17:21:27,-,-,-,-,2.50 %,-,95.2 %,120.8 %,119.8 %,-,-,특약,"항암방사선ㆍ약물치료특약(갱신형,무배당)_C","1,000만원",88  원,202  원,50만원 (최초 1회한),"피보험자가 이 특약의 보험기간 중 ‘암보장개시일’ 이후에 ‘암’으로 진단확정 되고 보험기간 중 그 ‘암’의 직접적인 치료를 목적으로 ‘항암방사선치료’를 받았거나, 이 특약의 보험기간 중 ‘대장점막내암’으로 진단이 확정되고 보험기간 중 그 ‘대장점막내암’의 직접적인 치료를 목적으로 ‘항암방사선치료’를 받았을 때 ※이외 보장담보는 상품요약서 참조",NH농협생명,"새로나온NH암보험(비갱신형, 순수보장형, 무배당)_2404",1544-4000,"1. 가입나이 : 15세 ~ 75세 2. 가입한도 : 최저 500만원 ~ 3,000만원, 500만원단위 3. 보험기간 : 80/100세 만기 4. 판매채널 : 대면채널, 방카슈랑스(농·축협) 5. 위 보험료 예시는 주계약[2종(비갱신형) 2형(일반가입형) 순수보장형] 가입금액 3,000만원, 40세, 80세만기, 월납, 20년납 기준입니다. 6. 위 특약보험료 예시는 월납, 최초가입, 40세 기준이며, 항암방사선ㆍ약물치료특약(갱,무)_C, 표적항암약물허가치료특약(갱,무)_C 담보의 경우 가입금액 1,000만원, 10년만기, 10년납 기준이며 암직접치료입원특약Ⅱ(갱,무)_C 담보의 경우 가입금액 500만원, 10년만기, 10년납 기준이며, 소액암진단특약Ⅱ(무)_C(의무부가) 담보의 경우 가입금액 1.000만원, 80세만기, 20년납 기준입니다. 7. 보장범위지수 산출시 개별상품 위험보험료는 일반암진단보험금 1,000만원, 전립선암진단보험금 600만원, 소액암진단보험금 200만원(대장점막내암 포함) 기준으로 산출되었습니다. 8. 위 보험가격지수 예시는 주계약 보험가입금액 3,000만원, 40세, 80세만기, 월납, 20년납, 최초계약 기준입니다.",2024-05-02,대면채널  방카슈랑스,비갱신형,비유니버셜,순수보장
